"","CVE_ENT","FAC_SEL","dona_sangre_ef","dona_alimen_ef","aux_desconocido_ef","dona_org_social_ef","p_sindicato_ef","p_gpo_estud_ef","p_asoc_prof_ef","p_org_reli_ef","p_org_depor_ef","p_org_cultura_ef","p_asoc_padres_ef","p_voluntariado_ef","p_org_dh_ef","p_org_ambient_ef","p_org_vecinal_ef"
"12879","20",4438,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"12880","20",5918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12881","20",4438,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
"12882","20",1479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12883","20",7872,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"12884","20",3149,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"12885","20",3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12886","20",3149,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12887","20",3149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12888","20",3149,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1
"12889","20",6298,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0
"12890","20",3149,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
"12891","20",1574,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"12892","20",3149,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"12893","20",3149,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"12894","20",3149,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"12895","20",7872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12896","20",6298,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
"12897","20",9447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12898","20",6298,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"12899","20",1574,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12900","20",9447,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
"12901","20",3149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12902","20",1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12903","20",4927,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12904","20",1642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12905","20",6569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12906","20",4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12907","20",3284,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12908","20",1642,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12909","20",3284,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"12910","20",1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12911","20",1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12912","20",3284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12913","20",4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12914","20",3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12915","20",6569,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0
"12916","20",1642,0,0,1,0,0,0,0,1,1,1,1,1,0,0,1
"12917","20",3284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"12918","20",4927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12919","20",3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12920","20",1642,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12921","20",3284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12922","20",2718,0,1,1,0,1,1,0,0,1,1,1,0,0,0,1
"12923","20",2718,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0
"12924","20",4076,0,1,0,1,0,0,0,0,1,1,1,0,0,0,1
"12925","20",5435,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"12926","20",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"12927","20",2718,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"12928","20",6794,0,1,1,1,1,0,1,0,0,1,1,0,1,0,1
"12929","20",4076,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"12930","20",1359,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12931","20",4076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12932","20",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12933","20",5435,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12934","20",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12935","20",2718,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12936","20",2718,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"12937","20",2718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12938","20",6794,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"12939","20",6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12940","20",3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12941","20",1516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12942","20",4549,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
"12943","20",3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12944","20",6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12945","20",3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12946","20",1516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12947","20",3032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12948","20",7581,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12949","20",3032,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"12950","20",4549,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12951","20",6065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12952","20",4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12953","20",3032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12954","20",4549,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0
"12955","20",3032,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12956","20",4549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12957","20",5647,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1
"12958","20",14116,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12959","20",5647,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12960","20",5647,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"12961","20",2847,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0
"12962","20",2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12963","20",2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12964","20",2847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12965","20",2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12966","20",2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12967","20",2847,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
"12968","20",2847,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"12969","20",7119,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"12970","20",7119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12971","20",2847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12972","20",2847,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12973","20",5695,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
"12974","20",2847,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"12975","20",2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12976","20",1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12977","20",1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12978","20",2847,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"12979","20",4990,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1
"12980","20",2495,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1
"12981","20",2495,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
"12982","20",3742,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
"12983","20",3199,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"12984","20",6398,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0
"12985","20",3199,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"12986","20",7997,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1
"12987","20",4798,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"12988","20",7146,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
"12989","20",2382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12990","20",2382,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12991","20",4764,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1
"12992","20",7146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"12993","20",3272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12994","20",3272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12995","20",4908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12996","20",6544,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0
"12997","20",3272,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
"12998","20",4908,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"12999","20",4908,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13000","20",4908,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
"13001","20",1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13002","20",4908,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13003","20",4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13004","20",3272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13005","20",1636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13006","20",3272,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"13007","20",4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13008","20",3272,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13009","20",3272,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13010","20",8453,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"13011","20",3381,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"13012","20",3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13013","20",5072,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
"13014","20",5072,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13015","20",3381,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13016","20",3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13017","20",1691,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"13018","20",3381,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13019","20",5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13020","20",1691,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13021","20",6763,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13022","20",3381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13023","20",3381,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"13024","20",1691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13025","20",3381,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
"13026","20",6763,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
"13027","20",3381,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0
"13028","20",5072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13029","20",1554,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0
"13030","20",3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13031","20",4661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13032","20",3107,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13033","20",3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13034","20",7768,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"13035","20",4661,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13036","20",6214,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13037","20",4661,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13038","20",1554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13039","20",3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13040","20",1554,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13041","20",3107,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0
"13042","20",3107,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1
"13043","20",1554,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"13044","20",7768,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13045","20",3107,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13046","20",6214,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0
"13047","20",4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13048","20",1619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13049","20",4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13050","20",4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13051","20",3237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13052","20",3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13053","20",4856,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13054","20",3237,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13055","20",4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13056","20",3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13057","20",4856,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13058","20",3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13059","20",4856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13060","20",4856,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13061","20",1619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13062","20",6475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13063","20",6475,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13064","20",3237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13065","20",3924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13066","20",2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13067","20",1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13068","20",6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13069","20",1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13070","20",1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13071","20",2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13072","20",5232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13073","20",6540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13074","20",1308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13075","20",2616,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
"13076","20",2616,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13077","20",2616,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"13078","20",2616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13079","20",5846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13080","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13081","20",1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13082","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13083","20",3898,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
"13084","20",5846,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13085","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13086","20",3898,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
"13087","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13088","20",1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13089","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13090","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13091","20",7795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13092","20",7795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13093","20",3898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13094","20",3898,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13095","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13096","20",3898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13097","20",9872,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0
"13098","20",1974,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13099","20",3949,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
"13100","20",1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13101","20",5923,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
"13102","20",9872,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0
"13103","20",5923,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13104","20",5923,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13105","20",3949,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13106","20",3949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13107","20",5923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13108","20",7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13109","20",7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13110","20",1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13111","20",7898,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13112","20",3949,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13113","20",9872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13114","20",7898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13115","20",11847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13116","20",4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13117","20",4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13118","20",6239,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13119","20",3744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13120","20",1248,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13121","20",4991,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
"13122","20",6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13123","20",2496,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
"13124","20",1248,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
"13125","20",2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13126","20",4991,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13127","20",2496,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13128","20",4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13129","20",4991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13130","20",2496,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13131","20",4991,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
"13132","20",6239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13133","20",1248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13134","20",2496,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
"13135","20",3744,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
"13136","20",1248,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13137","20",2956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13138","20",2956,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13139","20",1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13140","20",2956,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"13141","20",1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"13142","20",5911,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13143","20",2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13144","20",5911,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13145","20",2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13146","20",4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13147","20",1478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13148","20",1478,0,1,1,1,0,0,0,1,0,0,1,1,1,0,1
"13149","20",1478,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13150","20",2956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13151","20",1478,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13152","20",1478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13153","20",5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13154","20",4433,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13155","20",4433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13156","20",5911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13157","20",6256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13158","20",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13159","20",4171,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
"13160","20",4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13161","20",8342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13162","20",4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13163","20",4171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13164","20",12513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13165","20",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13166","20",6256,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
"13167","20",4171,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13168","20",6256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13169","20",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13170","20",8342,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"13171","20",6256,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"13172","20",2085,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"13173","20",2085,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
"13174","20",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13175","20",4171,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13176","20",2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13177","20",6256,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
"13178","20",8342,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13179","20",6256,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
"13180","20",4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13181","20",4254,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
"13182","20",2836,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13183","20",5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13184","20",4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13185","20",2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13186","20",2836,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0
"13187","20",5672,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13188","20",1418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13189","20",5672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13190","20",1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13191","20",2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13192","20",4254,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13193","20",1418,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"13194","20",4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13195","20",2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13196","20",2836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13197","20",4254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13198","20",1418,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13199","20",2891,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
"13200","20",2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13201","20",4337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13202","20",4337,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13203","20",5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13204","20",1446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13205","20",2891,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13206","20",7228,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13207","20",2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13208","20",8673,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"13209","20",2891,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"13210","20",7228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13211","20",2891,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13212","20",5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13213","20",2891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13214","20",2891,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1
"13215","20",5782,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
"13216","20",5782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13217","20",2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13218","20",3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13219","20",2234,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"13220","20",3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13221","20",1117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13222","20",1117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13223","20",2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13224","20",3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13225","20",7819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13226","20",2234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13227","20",5585,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
"13228","20",2234,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"13229","20",2234,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
"13230","20",5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"13231","20",9067,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"13232","20",5440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
