FOLIO,ENT,FAC_ELE,EST_DIS,UPM_DIS,biare,conf_gente,conf_conoce,cuenta_fami,cuenta_no_fami,f_reun_soc,f_reun_iglesia,f_reun_comp_esc,f_reun_depor,f_reun_comp_trab,f_reun_familiares,f_reun_ami_parej,f_reun_otr_ami,p_vecinos_padres,p_ong,p_voluntariado,p_autoayuda,p_org_depor,p_sindicato,p_filantropia,vecinos_nombre,apoyo_no _famil,donativo_org_apoyo,donativo_org_amb,trab_volun,asist_iglesia,org_iglesia
00200,01,744,001,0000052,10,3,10,1,1,2,2,2,4,2,5,2,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00201,01,744,001,0000052,9,6,9,1,1,2,1,2,1,2,4,4,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00202,01,389,002,0000053,10,6,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0
00203,01,778,002,0000053,7,0,10,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0
00204,01,1168,002,0000053,10,6,10,1,1,1,1,1,1,3,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00205,01,778,002,0000053,8,6,9,1,1,2,3,1,3,4,5,3,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00206,01,778,002,0000053,7,3,5,0,1,1,1,1,1,3,3,1,1,1,0,0,0,0,0,0,7,1,0,0,0,0,0
00207,01,1134,002,0000054,9,8,9,1,0,4,4,4,4,4,5,5,5,0,0,0,0,0,0,0,6,0,0,0,0,1,0
00208,01,781,002,0000054,6,6,6,1,0,2,1,1,4,5,5,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00209,01,378,002,0000054,9,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00210,01,1511,002,0000054,8,8,10,1,1,2,2,3,1,3,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00211,01,725,002,0000055,9,3,9,1,0,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,1
00212,01,702,002,0000055,9,8,9,1,1,2,1,1,1,1,5,2,2,0,0,0,0,0,0,0,7,1,0,1,1,1,1
00213,01,1404,002,0000055,10,8,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0
00214,01,1404,002,0000055,10,9,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00215,01,381,001,0000056,9,5,8,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00216,01,984,001,0000056,8,6,6,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00217,01,394,001,0000056,10,10,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00218,01,394,001,0000056,10,10,10,1,1,2,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00219,01,572,001,0000056,5,8,5,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00219,01,572,001,0000056,9,8,9,1,0,2,2,2,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
00220,01,1176,001,0000057,4,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,1,0,1,0,1,0
00221,01,2429,001,0000057,5,3,3,1,1,1,1,1,2,2,3,1,2,0,0,0,0,0,0,0,1,1,1,0,0,1,0
00222,01,1620,001,0000057,10,5,10,1,1,1,1,1,1,2,2,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00223,01,1176,001,0000057,7,5,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00224,01,1515,001,0000058,10,6,9,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
00225,01,1043,001,0000058,10,6,8,1,1,2,3,1,3,3,4,4,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00226,01,1515,001,0000058,10,6,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00227,01,1010,001,0000058,5,0,5,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00228,01,505,001,0000058,8,0,10,1,1,2,5,1,1,1,1,2,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0
00229,01,679,001,0000059,8,6,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00230,01,1358,001,0000059,8,5,5,1,0,2,2,1,1,1,5,3,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00231,01,1052,001,0000059,9,7,10,1,0,3,1,1,5,1,4,1,1,0,0,0,0,1,0,0,4,0,0,0,0,1,0
00232,01,340,001,0000059,7,7,9,1,1,1,1,1,1,2,4,1,1,0,0,1,0,0,0,0,7,1,1,0,0,0,0
00233,01,1019,001,0000059,9,2,10,1,1,4,1,1,1,1,1,1,5,0,0,0,0,0,0,0,7,1,1,0,0,0,0
00233,01,1403,001,0000059,7,5,7,1,1,2,1,3,4,2,4,2,1,0,0,0,0,0,0,0,7,1,1,0,0,1,0
00234,01,353,003,0000060,10,5,7,1,1,1,1,1,1,1,5,1,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00235,01,353,003,0000060,9,8,9,1,1,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00236,01,706,003,0000060,10,2,9,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,1
00237,01,353,003,0000060,8,0,8,0,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,1,1,1,1,0
00238,01,1093,003,0000060,9,8,10,1,1,3,1,5,1,2,5,2,2,0,0,0,0,0,0,0,7,0,0,0,1,0,0
00239,01,664,002,0000061,10,9,10,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00240,01,686,002,0000061,5,5,7,1,0,1,1,3,1,3,3,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00241,01,664,002,0000061,9,0,2,1,1,3,3,3,1,3,4,5,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00242,01,686,002,0000061,10,8,9,1,1,1,1,2,2,3,3,2,3,0,0,0,0,1,0,0,2,1,1,0,0,0,0
00243,01,1029,002,0000061,8,10,10,1,1,3,1,1,3,3,5,1,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
00244,01,1001,002,0000062,10,5,8,1,0,2,3,1,1,4,5,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0
00245,01,1938,002,0000062,8,4,9,1,1,1,1,1,2,3,3,4,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00246,01,323,002,0000062,6,10,8,1,1,1,1,1,1,1,4,1,2,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00247,01,667,002,0000062,8,8,8,1,1,2,2,2,2,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00248,01,1154,002,0000063,9,10,10,0,0,2,1,2,2,2,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00249,01,1117,002,0000063,10,5,8,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00250,01,2607,002,0000063,5,8,8,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00251,01,769,002,0000063,10,7,9,1,1,1,1,3,3,3,3,3,3,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00252,01,684,002,0000064,10,8,10,1,1,1,1,1,2,2,5,2,2,0,0,0,0,0,0,0,6,1,0,0,0,0,0
00253,01,1324,002,0000064,10,6,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,5,1,0,0,0,1,0
00254,01,662,002,0000064,8,3,3,1,1,1,1,1,2,3,4,1,3,0,0,0,0,0,0,0,7,0,1,1,0,0,0
00255,01,1026,002,0000064,10,8,9,1,1,2,2,2,2,1,4,2,2,0,0,0,0,0,0,0,7,1,0,1,0,1,0
00256,01,721,002,0000065,10,7,9,1,1,2,1,1,1,2,5,2,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0
00257,01,721,002,0000065,8,5,7,1,1,3,5,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0
00258,01,1117,002,0000065,9,7,7,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,3,1,0,0,0,1,0
00259,01,1442,002,0000065,6,4,4,1,1,2,1,2,2,2,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00260,01,721,002,0000065,8,4,4,1,0,1,3,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,1,1,1,1
00261,01,726,002,0000066,10,10,10,1,0,1,1,1,2,1,3,1,4,0,0,0,0,0,0,0,7,1,0,0,1,0,0
00262,01,1089,002,0000066,9,7,7,1,1,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00263,01,375,002,0000066,10,9,10,1,1,1,1,1,1,2,4,1,1,0,0,0,0,0,1,0,5,0,0,0,0,0,0
00264,01,375,002,0000066,10,8,10,1,1,1,1,4,4,4,5,1,1,0,0,0,0,0,1,0,4,0,0,0,0,0,0
00265,01,750,002,0000066,10,8,9,1,1,2,1,3,5,4,4,3,2,0,0,0,0,0,1,0,6,1,0,0,0,1,0
00266,01,1418,002,0000067,9,1,4,1,1,1,1,2,4,1,3,4,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00267,01,709,002,0000067,10,6,8,1,1,1,1,2,2,2,4,3,4,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00268,01,1030,002,0000067,8,6,7,1,1,2,3,3,1,2,3,1,3,0,0,0,0,0,0,0,7,1,1,0,0,1,0
00269,01,1064,002,0000067,10,8,10,1,1,3,3,2,4,4,4,1,2,0,0,0,0,1,1,0,7,1,1,0,1,1,0
00270,01,1539,002,0000068,8,5,7,1,0,1,1,3,1,2,5,3,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00271,01,1154,002,0000068,10,6,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00272,01,1539,002,0000068,6,4,9,1,1,2,1,2,1,1,2,2,2,0,0,0,0,0,0,0,7,1,1,1,1,0,0
00273,01,745,002,0000068,9,6,10,1,0,1,4,1,1,3,4,1,2,0,0,0,0,0,0,0,6,1,0,0,0,1,0
00274,01,372,002,0000068,6,7,7,1,1,2,3,1,1,2,4,1,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0
00275,01,828,001,0000069,10,4,7,1,1,1,1,1,1,3,3,1,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00276,01,828,001,0000069,9,3,5,1,0,2,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0
00277,01,1181,002,0000070,10,1,10,1,1,1,5,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,1
00278,01,787,002,0000070,5,9,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00279,01,394,002,0000070,10,8,9,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00280,01,2362,002,0000070,9,6,9,1,1,1,1,3,1,4,5,1,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00281,01,407,002,0000070,10,8,10,1,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,1,1
00282,01,1214,001,0000071,8,7,7,1,1,2,1,1,2,1,3,1,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00283,01,940,001,0000071,3,5,5,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,1,0,0,0,0
00284,01,303,001,0000071,10,7,10,1,1,3,1,2,1,5,5,3,4,0,0,0,0,0,0,0,7,1,1,0,0,1,0
00285,01,940,001,0000071,8,3,8,1,0,2,1,1,4,3,3,2,1,0,0,0,0,1,0,0,7,0,0,0,0,1,0
00286,01,940,001,0000071,9,9,10,1,1,1,2,1,1,1,4,5,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0
00287,01,871,003,0000072,8,7,7,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,5,1,0,0,1,1,0
00288,01,871,003,0000072,9,8,9,1,1,1,1,3,1,2,4,2,2,0,0,0,0,0,1,0,7,1,0,0,0,0,0
00289,01,1742,003,0000072,10,8,4,1,0,1,1,1,1,3,5,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1
00290,01,1687,003,0000072,10,4,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,0
00291,01,921,003,0000073,5,10,9,1,0,4,4,4,4,4,1,5,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0
00292,01,1382,003,0000073,9,7,9,1,0,1,1,1,3,4,4,1,1,0,0,0,0,0,0,0,6,1,1,0,1,0,0
00293,01,843,003,0000074,7,6,9,1,1,2,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00294,01,871,003,0000074,8,6,7,1,1,1,1,1,1,3,3,3,2,0,0,0,0,0,0,0,5,1,0,0,0,0,0
00295,01,436,003,0000074,10,8,8,1,1,1,1,3,3,4,4,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00296,01,436,003,0000074,10,7,10,1,1,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00297,01,352,003,0000075,10,7,9,1,0,1,2,1,1,1,1,1,5,0,0,0,0,0,0,0,1,1,0,0,0,1,1
00298,01,364,003,0000075,7,3,9,0,1,1,1,1,1,2,1,1,4,0,0,0,0,0,1,0,6,1,0,0,0,0,0
00299,01,704,003,0000075,8,7,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0
00300,01,704,003,0000075,8,5,7,1,1,2,2,1,4,2,3,3,3,0,0,0,0,0,0,0,4,0,1,0,0,0,0
00301,01,1408,003,0000075,10,6,10,1,1,1,2,4,5,2,5,2,4,0,0,0,0,0,0,0,7,1,0,0,1,1,0
00302,01,343,002,0000076,9,8,10,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00303,01,1064,002,0000076,8,5,7,1,1,2,1,1,2,2,3,2,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00304,01,709,002,0000076,7,5,10,1,1,2,1,2,3,2,4,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00305,01,1773,002,0000076,5,5,8,1,1,4,1,1,1,2,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00306,01,1717,002,0000076,10,8,10,1,1,1,1,5,4,3,5,3,1,0,0,0,0,0,0,0,3,0,0,0,0,1,0
00307,01,822,002,0000077,2,2,2,0,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0
00308,01,1593,002,0000077,10,7,8,1,1,1,1,1,1,1,1,1,3,0,0,0,0,0,0,0,7,1,0,0,0,1,1
00309,01,1195,002,0000077,6,0,3,1,0,2,1,1,1,1,3,1,2,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00310,01,1234,002,0000077,8,7,8,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,6,1,0,0,0,1,0
00311,01,822,002,0000077,10,9,10,1,1,1,1,2,1,3,2,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0
00312,01,768,003,0000078,9,9,9,1,1,2,2,4,5,5,5,5,5,0,0,0,0,1,0,0,4,1,1,0,1,1,1
00313,01,744,003,0000078,8,8,9,1,0,1,2,3,1,3,4,5,4,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00314,01,1487,003,0000078,9,5,8,1,1,2,2,4,1,1,4,3,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0
00315,01,1146,002,0000079,10,10,10,1,1,1,5,1,1,1,1,1,1,0,0,0,0,0,0,0,5,0,0,0,0,1,1
00316,01,1578,002,0000079,8,5,6,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,1,1,0,0,1,0
00317,01,789,002,0000079,10,9,10,1,1,1,1,1,1,1,2,2,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
00318,01,1146,002,0000079,1,4,4,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00319,01,764,002,0000079,10,0,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00320,01,345,002,0000080,7,5,9,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00321,01,690,002,0000080,10,0,0,0,0,2,1,1,1,1,1,1,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00322,01,690,002,0000080,6,5,5,0,1,2,3,2,1,2,2,2,2,0,0,0,0,0,1,0,7,1,0,0,0,0,0
00323,01,1317,002,0000081,8,7,9,1,1,1,1,1,3,1,3,3,3,0,0,0,0,0,0,0,5,1,1,0,0,1,0
00324,01,2040,002,0000081,9,6,8,1,1,2,1,3,4,3,2,2,3,0,0,0,0,1,0,0,7,1,0,0,0,1,0
00325,01,659,002,0000081,9,7,8,1,1,1,1,1,1,5,5,1,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00326,01,988,002,0000081,7,3,3,1,1,1,1,3,3,3,4,2,3,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00327,01,790,002,0000082,8,6,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00328,01,1531,002,0000082,10,9,10,1,1,1,1,5,3,5,5,2,5,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00329,01,1976,002,0000082,10,8,8,1,1,1,1,2,1,4,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00330,01,1186,002,0000082,6,0,0,0,0,1,1,1,1,2,1,1,2,0,0,0,0,0,0,0,1,1,1,1,0,0,0
00331,01,797,002,0000083,5,6,6,1,0,1,1,1,1,2,2,2,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00332,01,772,002,0000083,9,9,9,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00333,01,1930,002,0000083,8,10,10,1,1,1,1,3,2,2,4,4,4,0,0,0,0,0,0,0,7,1,1,0,1,1,0
00334,01,386,002,0000083,8,5,5,0,0,1,1,2,1,1,1,1,3,1,0,0,0,0,0,0,6,0,0,0,0,0,0
00335,01,1122,002,0000084,5,5,8,0,1,1,3,1,1,3,4,1,2,0,0,0,0,1,1,0,7,1,1,0,0,1,0
00336,01,1497,002,0000084,10,9,10,1,1,1,1,3,3,4,4,2,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0
00337,01,1871,002,0000084,8,7,10,1,1,1,1,2,3,4,5,2,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00338,01,362,002,0000084,9,0,0,1,0,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00339,01,1087,002,0000084,5,6,8,1,1,1,1,3,1,3,3,3,3,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00340,01,1488,002,0000085,10,9,10,1,1,2,4,1,2,2,3,1,5,0,0,0,0,0,0,0,7,1,0,0,1,1,1
00341,01,360,002,0000085,10,5,8,1,1,4,1,1,1,3,3,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00342,01,1116,002,0000085,10,7,8,1,1,1,1,4,1,2,5,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00343,01,744,002,0000085,8,8,10,1,1,5,5,1,1,3,5,1,5,0,0,1,0,0,0,0,7,1,1,0,1,1,0
00344,01,744,002,0000085,8,5,8,1,1,1,1,1,1,1,3,3,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0
00344,01,744,002,0000085,10,0,2,1,1,2,1,1,3,1,4,3,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00345,01,895,002,0000086,8,0,8,1,1,2,1,1,1,2,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0
00346,01,1342,002,0000086,10,4,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
00347,01,1342,002,0000086,10,5,8,1,1,1,1,2,1,1,4,3,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00348,01,1387,002,0000086,9,6,9,1,1,2,2,2,4,2,3,1,2,0,0,0,0,1,0,0,1,1,0,0,0,1,0
00349,01,1453,002,0000087,9,4,8,1,1,5,1,3,1,5,5,1,4,0,0,0,0,1,0,0,7,1,1,0,0,0,0
00350,01,727,002,0000087,8,8,9,1,1,2,1,3,2,2,5,4,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00351,01,727,002,0000087,8,9,10,1,1,1,1,1,1,2,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00352,01,1090,002,0000087,10,4,6,1,1,2,1,1,1,5,4,1,1,0,0,1,0,0,0,0,7,1,0,1,1,0,0
00353,01,361,002,0000088,10,7,9,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00354,01,699,002,0000088,9,5,7,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0
00355,01,1048,002,0000088,8,5,8,1,1,1,1,3,4,4,3,1,2,0,0,0,0,0,0,0,2,1,1,1,0,0,0
00356,01,1805,002,0000088,10,8,10,1,1,1,1,5,4,1,5,1,4,0,0,0,0,1,0,0,7,1,0,0,0,1,0
00357,01,718,001,0000089,9,9,8,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00358,01,1795,001,0000089,9,4,8,0,1,2,4,1,1,4,2,1,4,0,0,0,0,0,1,0,7,1,1,0,0,1,0
00359,01,718,001,0000089,10,3,5,1,0,1,1,1,1,1,4,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00360,01,864,002,0000090,9,9,9,1,1,1,1,2,2,3,3,3,3,1,0,0,0,0,1,0,6,0,0,0,0,1,0
00361,01,864,002,0000090,9,8,9,1,1,1,1,3,3,3,5,2,3,0,0,0,0,0,0,0,1,1,0,0,1,0,0
00362,01,432,002,0000090,8,6,7,0,1,1,1,1,1,3,3,1,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0
00363,01,1728,002,0000090,9,0,5,1,1,1,1,2,3,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
00364,01,401,002,0000091,8,6,6,1,0,2,1,1,2,1,4,1,1,0,0,0,0,0,0,0,7,0,1,0,0,1,0
00365,01,1655,002,0000091,8,7,7,0,0,2,1,1,1,3,2,2,2,0,0,0,0,0,0,0,3,0,0,1,0,1,0
00366,01,2068,002,0000091,8,5,7,1,1,1,1,1,1,1,2,1,1,0,0,0,0,0,1,0,6,0,1,0,0,0,0
00367,01,1202,002,0000091,9,5,8,1,1,1,1,1,1,1,3,2,2,0,0,0,0,0,0,0,2,0,0,0,0,1,0
00368,01,828,002,0000092,10,5,7,1,1,2,1,2,2,3,4,4,4,0,0,0,0,0,0,0,2,0,0,0,0,1,0
00369,01,1241,002,0000092,8,8,9,1,1,1,1,4,1,1,1,1,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00370,01,801,002,0000093,9,4,7,1,1,1,2,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00371,01,827,002,0000093,8,8,9,1,1,1,1,1,1,2,5,3,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00372,01,827,002,0000093,7,8,10,1,1,1,1,2,3,1,3,2,4,0,0,0,0,0,0,0,3,1,0,0,0,0,0
00373,01,827,002,0000093,9,7,8,1,0,3,1,1,3,4,4,2,1,0,0,0,0,1,0,0,4,1,0,0,0,1,0
00374,01,368,002,0000094,10,5,10,1,0,1,1,1,1,1,2,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00375,01,713,002,0000094,7,8,10,1,1,1,1,3,3,4,5,2,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00376,01,1841,002,0000094,8,1,5,1,1,2,1,2,1,3,3,1,2,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00377,01,356,002,0000094,10,7,7,0,0,1,1,1,1,3,4,1,2,0,0,0,0,0,0,0,7,1,1,0,0,0,0
00378,01,713,002,0000094,9,8,8,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
00379,01,694,001,0000095,5,3,3,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00380,01,1041,001,0000095,4,8,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1,0,0
00381,01,1434,001,0000095,10,7,10,1,1,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,7,0,0,1,0,1,0
00382,01,347,001,0000095,5,3,3,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0
00383,01,1041,001,0000095,10,9,9,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,7,0,0,0,0,1,0
00384,01,793,003,0000096,10,5,10,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,4,0,0,0,0,1,0
00385,01,768,003,0000096,9,5,10,1,1,1,1,2,1,3,5,1,1,1,0,0,0,0,0,0,7,1,1,0,0,1,0
00386,01,768,003,0000096,8,7,8,0,0,2,1,2,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,0,1,0
00387,01,768,003,0000096,8,7,9,1,0,1,4,1,1,1,3,1,1,0,0,0,0,0,0,0,4,1,0,0,0,1,0
00388,01,404,003,0000097,8,8,9,1,0,1,1,1,1,1,5,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
00389,01,1250,003,0000097,9,7,8,1,1,3,3,1,3,3,3,3,4,0,0,0,0,0,0,0,7,1,1,0,0,1,0
00390,01,807,003,0000097,10,8,9,1,1,1,1,4,1,5,2,1,5,0,0,0,0,0,0,0,5,1,1,0,0,0,0
00391,01,1250,003,0000097,8,7,8,1,1,1,2,2,3,2,3,2,2,0,0,0,0,1,0,0,6,0,0,0,0,1,0
00392,01,1250,003,0000097,10,0,0,1,0,1,1,1,1,3,3,3,1,0,0,0,0,0,0,0,4,1,1,1,0,1,0
00393,01,709,001,0000098,10,6,5,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,0,0,0,0,0,0
00394,01,1029,001,0000098,8,0,7,1,1,3,1,3,2,4,4,4,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0
00395,01,686,001,0000098,10,5,5,1,1,1,1,1,1,1,3,1,1,0,0,0,0,0,0,0,7,1,0,0,1,1,0
00396,01,709,001,0000098,8,3,4,0,1,2,4,3,2,3,4,1,1,0,0,0,0,0,0,0,7,1,0,0,0,0,0
00397,01,757,001,0000099,10,0,5,1,0,1,1,1,1,1,4,5,2,0,0,0,0,0,0,0,7,1,0,0,1,1,0
00398,01,757,001,0000099,9,2,7,1,1,3,2,1,1,5,5,4,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
00399,01,1514,001,0000099,8,5,5,1,1,4,2,1,1,2,4,2,2,0,0,0,0,0,0,0,7,1,0,0,0,0,0
